Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4122.56","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2580.79","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","76.66","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","76.66","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","0.04","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.02","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","126.48","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","16.71","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","6.13","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","65.76","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","-66","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1782013.6","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1038.95","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","344043.88","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5016","Loss","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","66725.23","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","679531.22","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","692752.23","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","33.17","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","27.19","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","3.34","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","2.09","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","845157.72","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","85208.52","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","53341.92","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1242.65","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","27.24","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5141","Food supply quantity (tonnes)","21522","Poultry fat, rendered","2020","2020","tonnes","1215.41","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/capita/day","0.43","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0.05","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/capita/day","0.05","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million kcal","10950.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","tonnes","1212.98","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5510","Production","F1061","Poultry meat preparations","2020","2020","tonnes","611578.1","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","678.15","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","567968.95","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","44287.3","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","2.87","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","1.74","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.38","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.14","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","73074.05","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","9654.63","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","3542.98","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15207.43","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1167.88","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","10944.53","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","12112.41","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","30.71","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","25.17","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","3.1","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","1.94","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","14777.14","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1489.83","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","932.66","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","260.84","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","260.84","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","0.89","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.54","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.12","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.04","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","430.38","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","56.86","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","20.87","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","8825.4","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","43446.83","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15377.81","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","133.78","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","58690.85","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","23.7","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","19.42","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","2.39","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","1.5","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","71602.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","7218.98","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4519.2","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","13.07","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","13.07","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","0.01","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","21.56","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","2.85","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","1.05","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","238.48","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5141","Food supply quantity (tonnes)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","238.48","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/capita/day","0.58","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0.47","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0.08","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0.02","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million kcal","298.1","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","42.93","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","9.3","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5141","Food supply quantity (tonnes)","21511.03","Fat of poultry","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million kcal","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","281","Fats/Year","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","14507.26","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","63574.03","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","19947.52","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","-1048.35","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","10","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","308.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","84251.06","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","207.82","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","164.94","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","17.81","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","14.51","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","106156.33","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","9099.11","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","7414.09","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","1824.19","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","108.09","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","5.71","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","1710.39","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","5.52","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","3.35","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.73","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.27","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","2822.14","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","372.86","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","136.83","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","77401.05","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","144000","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","192.67","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2999.99","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","141192.68","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","39.93","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","32.73","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","4.03","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","2.52","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","172255.07","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","17366.7","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","10871.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1759","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","-1759","I","Imputed value"
