Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.36","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","2","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","82.51","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","45","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","39608.19","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","81514","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15825.44","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","24579","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","854.5","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","697","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","3603.61","A","Official figure"
"TCL","Crops and livestock products","620","Portugal","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","2529","A","Official figure"
"TCL","Crops and livestock products","634","Qatar","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","735","A","Official figure"
"TCL","Crops and livestock products","634","Qatar","5622","Import Value","02151","Chickens","2020","2020","1000 US$","910","A","Official figure"
"TCL","Crops and livestock products","634","Qatar","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","120552.34","A","Official figure"
"TCL","Crops and livestock products","634","Qatar","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","186513","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","730","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import Value","02151","Chickens","2020","2020","1000 US$","10970","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","4","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export Value","02151","Chickens","2020","2020","1000 US$","27","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","139065.82","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","260410","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","51836.6","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","54727","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","50.75","A","Official figure"
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","115","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","3070","T","Unofficial figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1580","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","59.09","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","45","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","138.93","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","61","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","19825.04","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","18679","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","220.12","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","269","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.04","A","Official figure"
"TCL","Crops and livestock products","498","Republic of Moldova","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","114665","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5622","Import Value","02151","Chickens","2020","2020","1000 US$","60038","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","17660","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5922","Export Value","02151","Chickens","2020","2020","1000 US$","33607","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","8500.11","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","8523","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","2094.61","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1208","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","137.29","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","199","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","170.84","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","65","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","100514.87","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","124544","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","70870.04","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","127772","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","58.33","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","175","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1243.1","A","Official figure"
"TCL","Crops and livestock products","642","Romania","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","540","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","3095","I","Imputed value"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02151","Chickens","2020","2020","1000 US$","15626","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","11000","E","Estimated value"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02151","Chickens","2020","2020","1000 US$","12049","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","6964.57","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","6251","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","107673.3","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","151662","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","7.36","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","8","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","27.68","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","13","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","217053.02","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","304059","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","178337.78","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","261995","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","31.74","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","21","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","48.38","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","24","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","341","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1001","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","1118","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5922","Export Value","02151","Chickens","2020","2020","1000 US$","487","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","182.78","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","339","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","153.25","A","Official figure"
"TCL","Crops and livestock products","646","Rwanda","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","217","A","Official figure"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","18","T","Unofficial figure"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5622","Import Value","02151","Chickens","2020","2020","1000 US$","49","T","Unofficial figure"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3334.32","T","Unofficial figure"
"TCL","Crops and livestock products","659","Saint Kitts and Nevis","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","5572","T","Unofficial figure"
"TCL","Crops and livestock products","662","Saint Lucia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","57","A","Official figure"
"TCL","Crops and livestock products","662","Saint Lucia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","61","A","Official figure"
"TCL","Crops and livestock products","662","Saint Lucia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","4933.07","A","Official figure"
"TCL","Crops and livestock products","662","Saint Lucia","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","6665","A","Official figure"
"TCL","Crops and livestock products","662","Saint Lucia","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","9.36","A","Official figure"
"TCL","Crops and livestock products","662","Saint Lucia","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","12","A","Official figure"
"TCL","Crops and livestock products","662","Saint Lucia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3451.01","A","Official figure"
"TCL","Crops and livestock products","662","Saint Lucia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","5102","A","Official figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","2","T","Unofficial figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5622","Import Value","02151","Chickens","2020","2020","1000 US$","39","T","Unofficial figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","67.67","T","Unofficial figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","93","T","Unofficial figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","7368.17","T","Unofficial figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","11453","T","Unofficial figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0.75","T","Unofficial figure"
"TCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1","T","Unofficial figure"
"TCL","Crops and livestock products","882","Samoa","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","6","T","Unofficial figure"
"TCL","Crops and livestock products","882","Samoa","5622","Import Value","02151","Chickens","2020","2020","1000 US$","105","T","Unofficial figure"
"TCL","Crops and livestock products","882","Samoa","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","9.58","T","Unofficial figure"
"TCL","Crops and livestock products","882","Samoa","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","8","T","Unofficial figure"
"TCL","Crops and livestock products","882","Samoa","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","13614","T","Unofficial figure"
"TCL","Crops and livestock products","882","Samoa","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","10489","T","Unofficial figure"
"TCL","Crops and livestock products","678","Sao Tome and Principe","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","88","A","Official figure"
"TCL","Crops and livestock products","678","Sao Tome and Principe","5622","Import Value","02151","Chickens","2020","2020","1000 US$","111","A","Official figure"
"TCL","Crops and livestock products","678","Sao Tome and Principe","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2854.71","A","Official figure"
"TCL","Crops and livestock products","678","Sao Tome and Principe","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","2889","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","126","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","18466","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","4000","E","Estimated value"
"TCL","Crops and livestock products","682","Saudi Arabia","5922","Export Value","02151","Chickens","2020","2020","1000 US$","11476","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","617401.57","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","1114310","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","31463.78","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","120282","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1930.82","A","Official figure"
"TCL","Crops and livestock products","682","Saudi Arabia","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","671","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","213","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1091","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","79","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5922","Export Value","02151","Chickens","2020","2020","1000 US$","69","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","14.31","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","30","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4.88","A","Official figure"
"TCL","Crops and livestock products","686","Senegal","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","12","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","13414","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","5555","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","37262","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5922","Export Value","02151","Chickens","2020","2020","1000 US$","2780","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","4.01","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","8","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","9814.03","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","9471","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","5766.43","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","10523","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","2931.74","A","Official figure"
"TCL","Crops and livestock products","688","Serbia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","2364","A","Official figure"
"TCL","Crops and livestock products","690","Seychelles","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","55","I","Imputed value"
"TCL","Crops and livestock products","690","Seychelles","5622","Import Value","02151","Chickens","2020","2020","1000 US$","241","A","Official figure"
"TCL","Crops and livestock products","690","Seychelles","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2984.52","A","Official figure"
"TCL","Crops and livestock products","690","Seychelles","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","4350","A","Official figure"
"TCL","Crops and livestock products","690","Seychelles","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","40.79","A","Official figure"
"TCL","Crops and livestock products","690","Seychelles","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","59","A","Official figure"
"TCL","Crops and livestock products","690","Seychelles","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.02","A","Official figure"
"TCL","Crops and livestock products","690","Seychelles","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","694","Sierra Leone","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","65","T","Unofficial figure"
"TCL","Crops and livestock products","694","Sierra Leone","5622","Import Value","02151","Chickens","2020","2020","1000 US$","76","T","Unofficial figure"
"TCL","Crops and livestock products","694","Sierra Leone","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","29538.52","T","Unofficial figure"
"TCL","Crops and livestock products","694","Sierra Leone","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","25380","T","Unofficial figure"
"TCL","Crops and livestock products","702","Singapore","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","51990","I","Imputed value"
"TCL","Crops and livestock products","702","Singapore","5622","Import Value","02151","Chickens","2020","2020","1000 US$","147930","A","Official figure"
"TCL","Crops and livestock products","702","Singapore","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","0","A","Official figure"
"TCL","Crops and livestock products","702","Singapore","5922","Export Value","02151","Chickens","2020","2020","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","702","Singapore","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","159666.27","I","Imputed value"
"TCL","Crops and livestock products","702","Singapore","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","272035","A","Official figure"
"TCL","Crops and livestock products","702","Singapore","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","31929","I","Imputed value"
"TCL","Crops and livestock products","702","Singapore","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","39311","A","Official figure"
"TCL","Crops and livestock products","702","Singapore","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","43.5","I","Imputed value"
"TCL","Crops and livestock products","702","Singapore","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","105","A","Official figure"
"TCL","Crops and livestock products","702","Singapore","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","702","Singapore","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","66159","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","35008","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","50004","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5922","Export Value","02151","Chickens","2020","2020","1000 US$","32420","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1521.29","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1571","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1192.29","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","413","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","71.54","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","84","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","16.93","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","97","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","75829.54","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","155207","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","20943.78","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","50741","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","1291.49","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","1072","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","6762","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","02151","Chickens","2020","2020","1000 US$","5581","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","1921","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5922","Export Value","02151","Chickens","2020","2020","1000 US$","1798","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","443.84","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","1531","A","Official figure"
