Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","216","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","96.79","I","Valeur imputée"
"PP","Prix à la Production","216","Thaïlande","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","35440","A","Chiffre officiel"
"PP","Prix à la Production","216","Thaïlande","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","35440","A","Chiffre officiel"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1132.5","A","Chiffre officiel"
"PP","Prix à la Production","216","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","89.85","I","Valeur imputée"
"PP","Prix à la Production","216","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","106.64","I","Valeur imputée"
"PP","Prix à la Production","217","Togo","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","119.52","I","Valeur imputée"
"PP","Prix à la Production","217","Togo","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","137.29","I","Valeur imputée"
"PP","Prix à la Production","217","Togo","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","132.12","I","Valeur imputée"
"PP","Prix à la Production","220","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","118.77","I","Valeur imputée"
"PP","Prix à la Production","220","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","106.14","I","Valeur imputée"
"PP","Prix à la Production","220","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","140.14","I","Valeur imputée"
"PP","Prix à la Production","222","Tunisie","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","3309.1","A","Chiffre officiel"
"PP","Prix à la Production","222","Tunisie","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","3309.1","A","Chiffre officiel"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1176.6","A","Chiffre officiel"
"PP","Prix à la Production","222","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","112.97","I","Valeur imputée"
"PP","Prix à la Production","222","Tunisie","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","3287","A","Chiffre officiel"
"PP","Prix à la Production","222","Tunisie","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","3287","A","Chiffre officiel"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1168.8","A","Chiffre officiel"
"PP","Prix à la Production","222","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","99.44","I","Valeur imputée"
"PP","Prix à la Production","222","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","109.96","I","Valeur imputée"
"PP","Prix à la Production","213","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","98.12","I","Valeur imputée"
"PP","Prix à la Production","213","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","99.21","I","Valeur imputée"
"PP","Prix à la Production","213","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","99.21","I","Valeur imputée"
"PP","Prix à la Production","223","Türkiye","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","6110.3","A","Chiffre officiel"
"PP","Prix à la Production","223","Türkiye","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","6110.3","A","Chiffre officiel"
"PP","Prix à la Production","223","Türkiye","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","871.8","A","Chiffre officiel"
"PP","Prix à la Production","223","Türkiye","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","133.07","I","Valeur imputée"
"PP","Prix à la Production","223","Türkiye","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","21371.2","A","Chiffre officiel"
"PP","Prix à la Production","223","Türkiye","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","21371.2","A","Chiffre officiel"
"PP","Prix à la Production","223","Türkiye","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","3049.3","A","Chiffre officiel"
"PP","Prix à la Production","223","Türkiye","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","247.28","I","Valeur imputée"
"PP","Prix à la Production","223","Türkiye","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","212.06","I","Valeur imputée"
"PP","Prix à la Production","230","Ukraine","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","21794","A","Chiffre officiel"
"PP","Prix à la Production","230","Ukraine","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","21794","A","Chiffre officiel"
"PP","Prix à la Production","230","Ukraine","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","808.5","A","Chiffre officiel"
"PP","Prix à la Production","230","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","117.9","I","Valeur imputée"
"PP","Prix à la Production","230","Ukraine","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","27570","A","Chiffre officiel"
"PP","Prix à la Production","230","Ukraine","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","27570","A","Chiffre officiel"
"PP","Prix à la Production","230","Ukraine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1022.7","A","Chiffre officiel"
"PP","Prix à la Production","230","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","143.06","I","Valeur imputée"
"PP","Prix à la Production","230","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","175.7","I","Valeur imputée"
"PP","Prix à la Production","234","Uruguay","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","84745.8","A","Chiffre officiel"
"PP","Prix à la Production","234","Uruguay","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","84745.8","A","Chiffre officiel"
"PP","Prix à la Production","234","Uruguay","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","2017.1","A","Chiffre officiel"
"PP","Prix à la Production","234","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","198.22","I","Valeur imputée"
"PP","Prix à la Production","234","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","121.92","I","Valeur imputée"
"PP","Prix à la Production","234","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","206.37","I","Valeur imputée"
"PP","Prix à la Production","237","Viet Nam","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","33315092.1","A","Chiffre officiel"
"PP","Prix à la Production","237","Viet Nam","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","33315092.1","A","Chiffre officiel"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1435.5","A","Chiffre officiel"
"PP","Prix à la Production","237","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","67.5","I","Valeur imputée"
"PP","Prix à la Production","237","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","121.87","I","Valeur imputée"
"PP","Prix à la Production","237","Viet Nam","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","98642469","A","Chiffre officiel"
"PP","Prix à la Production","237","Viet Nam","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","98642469","A","Chiffre officiel"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","4250.3","A","Chiffre officiel"
"PP","Prix à la Production","237","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","105.69","I","Valeur imputée"
"PP","Prix à la Production","249","Yémen","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","1483050","A","Chiffre officiel"
"PP","Prix à la Production","249","Yémen","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","1483050","A","Chiffre officiel"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1996","A","Chiffre officiel"
"PP","Prix à la Production","249","Yémen","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","263.63","I","Valeur imputée"
"PP","Prix à la Production","249","Yémen","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","110.62","I","Valeur imputée"
"PP","Prix à la Production","249","Yémen","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","1804000","A","Chiffre officiel"
"PP","Prix à la Production","249","Yémen","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","1804000","A","Chiffre officiel"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","2428","A","Chiffre officiel"
