Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","250","République démocratique du Congo","511","Population totale","1","Population totale","2020","2020","1000 No","92853.16","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","120","République démocratique populaire lao","511","Population totale","1","Population totale","2020","2020","1000 No","7319.4","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","56","République dominicaine","511","Population totale","1","Population totale","2020","2020","1000 No","10999.66","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","215","République-Unie de Tanzanie","511","Population totale","1","Population totale","2020","2020","1000 No","61704.52","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","183","Roumanie","511","Population totale","1","Population totale","2020","2020","1000 No","19442.04","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","1","Population totale","2020","2020","1000 No","67059.47","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","184","Rwanda","511","Population totale","1","Population totale","2020","2020","1000 No","13146.36","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","189","Sainte-Lucie","511","Population totale","1","Population totale","2020","2020","1000 No","179.24","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","188","Saint-Kitts-et-Nevis","511","Population totale","1","Population totale","2020","2020","1000 No","47.64","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","191","Saint-Vincent-et-les Grenadines","511","Population totale","1","Population totale","2020","2020","1000 No","104.63","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","244","Samoa","511","Population totale","1","Population totale","2020","2020","1000 No","214.93","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","193","Sao Tomé-et-Principe","511","Population totale","1","Population totale","2020","2020","1000 No","218.64","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","195","Sénégal","511","Population totale","1","Population totale","2020","2020","1000 No","16436.12","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","272","Serbie","511","Population totale","1","Population totale","2020","2020","1000 No","7358.01","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","196","Seychelles","511","Population totale","1","Population totale","2020","2020","1000 No","105.53","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","197","Sierra Leone","511","Population totale","1","Population totale","2020","2020","1000 No","8233.97","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","199","Slovaquie","511","Population totale","1","Population totale","2020","2020","1000 No","5456.68","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","198","Slovénie","511","Population totale","1","Population totale","2020","2020","1000 No","2117.64","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","201","Somalie","511","Population totale","1","Population totale","2020","2020","1000 No","16537.02","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","276","Soudan","511","Population totale","1","Population totale","2020","2020","1000 No","44440.49","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","277","Soudan du Sud","511","Population totale","1","Population totale","2020","2020","1000 No","10606.23","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","38","Sri Lanka","511","Population totale","1","Population totale","2020","2020","1000 No","21715.08","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","210","Suède","511","Population totale","1","Population totale","2020","2020","1000 No","10368.97","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","211","Suisse","511","Population totale","1","Population totale","2020","2020","1000 No","8638.61","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","207","Suriname","511","Population totale","1","Population totale","2020","2020","1000 No","607.07","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","208","Tadjikistan","511","Population totale","1","Population totale","2020","2020","1000 No","9543.21","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","39","Tchad","511","Population totale","1","Population totale","2020","2020","1000 No","16644.7","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","167","Tchéquie","511","Population totale","1","Population totale","2020","2020","1000 No","10530.95","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","216","Thaïlande","511","Population totale","1","Population totale","2020","2020","1000 No","71475.66","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","176","Timor-Leste","511","Population totale","1","Population totale","2020","2020","1000 No","1299.99","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","217","Togo","511","Population totale","1","Population totale","2020","2020","1000 No","8442.58","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","219","Tonga","511","Population totale","1","Population totale","2020","2020","1000 No","105.25","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","220","Trinité-et-Tobago","511","Population totale","1","Population totale","2020","2020","1000 No","1518.15","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","222","Tunisie","511","Population totale","1","Population totale","2020","2020","1000 No","12161.72","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","213","Turkménistan","511","Population totale","1","Population totale","2020","2020","1000 No","6250.44","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","223","Türkiye","511","Population totale","1","Population totale","2020","2020","1000 No","84135.43","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","227","Tuvalu","511","Population totale","1","Population totale","2020","2020","1000 No","11.07","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","230","Ukraine","511","Population totale","1","Population totale","2020","2020","1000 No","43909.67","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","234","Uruguay","511","Population totale","1","Population totale","2020","2020","1000 No","3429.09","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","155","Vanuatu","511","Population totale","1","Population totale","2020","2020","1000 No","311.69","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","236","Venezuela (République bolivarienne du)","511","Population totale","1","Population totale","2020","2020","1000 No","28490.45","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","237","Viet Nam","511","Population totale","1","Population totale","2020","2020","1000 No","96648.68","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","249","Yémen","511","Population totale","1","Population totale","2020","2020","1000 No","32284.05","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","251","Zambie","511","Population totale","1","Population totale","2020","2020","1000 No","18927.72","X","Chiffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","181","Zimbabwe","511","Population totale","1","Population totale","2020","2020","1000 No","15669.67","X","Chiffre de sources internationales","Chiffre non officiel"
