Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","219","Tonga","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","85.389","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","219","Tonga","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","25.648","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","1481.024","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","732.159","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","748.864","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","644.583","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","733.146","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","222","Tunisie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","11974.057","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","222","Tunisie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5934.715","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","222","Tunisie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","6039.342","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","222","Tunisie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","3622.337","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","222","Tunisie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","8280.799","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","213","Turkménistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","6949.912","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","213","Turkménistan","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","3403.211","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","213","Turkménistan","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","3546.7","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","213","Turkménistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2863.841","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","213","Turkménistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","3167.354","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","223","Türkiye","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","86091.692","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","223","Türkiye","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","43068.231","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","223","Türkiye","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","43023.461","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","223","Türkiye","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","20032.305","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","223","Türkiye","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","63803.445","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","227","Tuvalu","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","10.399","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","227","Tuvalu","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","5.323","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","227","Tuvalu","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","5.077","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","227","Tuvalu","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","4.138","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","227","Tuvalu","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","7.361","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","230","Ukraine","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","44680.014","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","230","Ukraine","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","20820.757","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","230","Ukraine","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","23859.258","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","230","Ukraine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","13244.602","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","230","Ukraine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","30334.632","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Uruguay","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","3398.968","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Uruguay","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","1648.503","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Uruguay","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","1750.466","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Uruguay","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","156.716","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Uruguay","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","3337.671","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","155","Vanuatu","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","298.858","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","155","Vanuatu","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","151.163","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","155","Vanuatu","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","147.696","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","155","Vanuatu","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","218.909","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","155","Vanuatu","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","75.025","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","28444.077","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","14083.715","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","14360.363","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","3888.173","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","29284.219","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","237","Viet Nam","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","98079.191","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","237","Viet Nam","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","48017.59","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","237","Viet Nam","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","50061.601","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","237","Viet Nam","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","61632.897","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","237","Viet Nam","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","36727.248","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","249","Yémen","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","36134.863","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","249","Yémen","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","18304.57","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","249","Yémen","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","17830.293","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","249","Yémen","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","18779.891","X","Chiffre de sources internationales",""
