Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","230.09","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","18800.8","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","69387","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","3438.81","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","1293.69","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","t","3771.98","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","74.58","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","54.14","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","8.91","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","4.32","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","93346.36","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","11156.03","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","5407.26","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","4376.95","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","6.22","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","3.5","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.71","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","7790.98","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","884.14","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","858","Uruguay","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","424.56","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","281","Fats/Year","21511.03","Fat of poultry","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","21125.6","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","101400","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","30777.84","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","28.65","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","14.88","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","10.8","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","1.78","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","0.86","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","182048.72","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","21757.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","10545.51","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","1315.48","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","0.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.11","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","2341.55","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","265.73","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","860","Uzbekistan","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","127.6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","559.6","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","691.51","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","3719.76","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","53.42","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","38.78","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","6.38","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","3.09","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","6076.96","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","726.27","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","352.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5610","Import quantity","21522","Poultry fat, rendered","2020","2020","t","0.04","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","0.31","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","0.03","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","281.68","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","4.41","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","2.48","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.5","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.24","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","501.39","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","56.9","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","548","Vanuatu","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","27.32","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5610","Import quantity","21511.03","Fat of poultry","2020","2020","t","0.34","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5166","Residuals","21511.03","Fat of poultry","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","21511.03","Fat of poultry","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","665","Food supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","21511.03","Fat of poultry","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","261","Calories/Year","21511.03","Fat of poultry","2020","2020","million Kcal","1.83","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","271","Proteins/Year","21511.03","Fat of poultry","2020","2020","t","0.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","281","Fats/Year","21511.03","Fat of poultry","2020","2020","t","0.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","455074","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","522.05","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","60.35","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","43.81","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","7.21","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","3.5","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","627629.13","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","75009.33","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","36356.57","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5610","Import quantity","21522","Poultry fat, rendered","2020","2020","t","47.13","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","423.25","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","47.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","58.35","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","862","Venezuela (Bolivarian Republic of)","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
